60,Glass,0.188529,15.0958,0.00189052,1.00177,44.2048,0.015082911,0.15665071,0.002356479,0.003905903,0.417666868,0.67,0.15,0.1,0.04,0.02,0,0.01,0,0,0.01,0.16,0.19,0.17,0.09,0.07,0.06,0.06,0.05,0.07,0.08,0.25,0.2,0.08,0.16,0.09,0.07,0.08,0.01,0.01,0.05,0.17,0.18,0.19,0.08,0.15,0.1,0.04,0.03,0.05,0.01,0.08,0.14,0.16,0.08,0.01,0.18,0.2,0.07,0.06,0.02
61,Airplane,0.496084,11.4854,0.00839895,1.00033,29.5905,0.092207702,0.115157973,0.022735951,0.000710164,0.275597812,0.63,0.26,0.04,0.02,0.02,0.01,0,0.01,0,0.01,0.13,0.12,0.17,0.13,0.16,0.08,0.04,0.06,0.06,0.05,0.14,0.19,0.21,0.13,0.16,0.07,0.03,0.02,0.03,0.02,0.06,0.17,0.15,0.13,0.12,0.14,0.11,0.07,0.03,0.02,0.06,0.14,0.19,0.05,0,0.11,0.16,0.17,0.07,0.05
62,Airplane,0.543038,7.09962,0.0107813,1.00044,23.3348,0.103982238,0.064754136,0.030195667,0.000954283,0.214784678,0.83,0.09,0.04,0.01,0.01,0.01,0,0,0,0.01,0.14,0.07,0.07,0.11,0.15,0.19,0.09,0.08,0.01,0.09,0.09,0.15,0.16,0.17,0.17,0.14,0.05,0.02,0.04,0.01,0.04,0.13,0.14,0.21,0.28,0.08,0.04,0.04,0.01,0.03,0.01,0.1,0.16,0.24,0.04,0.01,0.1,0.14,0.12,0.08
63,Airplane,0.543381,8.0759,0.00995344,1.00007,22.7695,0.104068251,0.075974092,0.027603436,0.000133156,0.209289263,0.88,0.1,0.01,0,0,0,0,0,0,0.01,0.2,0.07,0.07,0.1,0.14,0.13,0.11,0.09,0.07,0.02,0.06,0.09,0.13,0.15,0.14,0.13,0.21,0.02,0.05,0.02,0.05,0.22,0.15,0.19,0.17,0.12,0.02,0.05,0.02,0.01,0.06,0.11,0.15,0.17,0.01,0.04,0.08,0.22,0.08,0.08
64,Airplane,0.663323,10.5292,0.0118712,1.004,31.4126,0.134145803,0.104168788,0.033608408,0.00885486,0.293310876,0.67,0,0,0.11,0.09,0.05,0.01,0.01,0.04,0.02,0.11,0.14,0.13,0.07,0.07,0.18,0.08,0.13,0.07,0.02,0.11,0.1,0.18,0.22,0.16,0.14,0.05,0.02,0.01,0.01,0.13,0.25,0.13,0.19,0.06,0.13,0.03,0.04,0.02,0.02,0.02,0.14,0.14,0.14,0.02,0.05,0.15,0.17,0.15,0.02
65,Airplane,0.625775,12.6838,0.00922807,1.00003,35.8422,0.124729986,0.128930656,0.025332127,4.43853E-05,0.336372062,0.61,0.08,0.11,0.07,0.07,0.03,0,0,0,0.03,0.07,0.09,0.16,0.11,0.16,0.12,0.17,0.09,0.01,0.02,0.03,0.06,0.22,0.12,0.22,0.14,0.09,0.07,0.04,0.01,0.05,0.11,0.15,0.23,0.14,0.1,0.11,0.03,0.06,0.02,0.1,0.15,0.17,0.08,0.03,0.09,0.19,0.13,0.05,0.01
66,Airplane,0.74294,22.9471,0.00938807,1.00741,61.8905,0.154111157,0.246882241,0.025833126,0.016422548,0.589593728,0.68,0.19,0.07,0.02,0.01,0.01,0.01,0,0,0.01,0.09,0.06,0.08,0.18,0.11,0.1,0.06,0.1,0.16,0.06,0.08,0.12,0.17,0.15,0.15,0.13,0.11,0.04,0.03,0.02,0.03,0.1,0.15,0.19,0.1,0.11,0.14,0.08,0.04,0.06,0.05,0.18,0.17,0.1,0.02,0.03,0.23,0.15,0.06,0.01
67,Airplane,0.778812,12.4454,0.0133168,1.0167,33.0918,0.163106688,0.12619083,0.038134932,0.037039503,0.309634775,0.88,0.08,0.01,0.01,0,0,0.01,0,0,0.01,0.12,0.1,0.08,0.09,0.09,0.14,0.09,0.14,0.06,0.09,0.1,0.14,0.11,0.19,0.16,0.13,0.08,0.04,0.03,0.02,0.06,0.11,0.19,0.24,0.17,0.1,0.07,0.02,0.03,0.01,0.02,0.07,0.12,0.19,0.05,0,0.13,0.17,0.1,0.15
68,Airplane,0.553691,15.0792,0.0076726,1.00589,33.1253,0.106653664,0.156459933,0.020461573,0.013049268,0.309960437,0.57,0.28,0.08,0.04,0.01,0,0,0,0.01,0.01,0.07,0.07,0.1,0.16,0.16,0.19,0.08,0.05,0.08,0.04,0.05,0.12,0.1,0.17,0.13,0.13,0.1,0.06,0.1,0.04,0.13,0.16,0.27,0.15,0.13,0.08,0.04,0.02,0.01,0.01,0.02,0.09,0.14,0.15,0.01,0,0.18,0.23,0.11,0.07
69,Airplane,0.623555,13.5987,0.0099605,1.0001,36.037,0.124173282,0.139445199,0.027625543,0.000199734,0.338265759,0.6,0.29,0.07,0.02,0.01,0,0,0,0,0.01,0.09,0.18,0.15,0.07,0.08,0.13,0.08,0.09,0.07,0.06,0.07,0.18,0.14,0.21,0.13,0.09,0.11,0.04,0.02,0.01,0.08,0.25,0.19,0.19,0.12,0.08,0.03,0.04,0,0.02,0.03,0.04,0.18,0.27,0.05,0.02,0.13,0.11,0.11,0.06
70,Airplane,0.515527,20.8542,0.00642468,1.00241,75.4502,0.097083374,0.222829464,0.016554033,0.005326232,0.721410769,0.59,0.25,0.1,0.03,0,0.01,0.01,0,0,0.01,0.05,0.13,0.02,0.14,0.28,0.13,0.08,0.06,0.03,0.08,0.09,0.11,0.2,0.16,0.12,0.1,0.14,0.06,0,0.02,0.09,0.16,0.18,0.11,0.16,0.1,0.06,0.07,0.04,0.03,0.08,0.18,0.13,0.04,0.01,0.1,0.2,0.15,0.07,0.04
71,Airplane,0.556434,12.0656,0.00861401,1.0001,27.5386,0.107341519,0.121825956,0.023409356,0.000199734,0.255650809,0.68,0.08,0.1,0.05,0.03,0.01,0.02,0.01,0.01,0.01,0.07,0.1,0.17,0.11,0.13,0.15,0.11,0.08,0.02,0.06,0.04,0.17,0.09,0.09,0.22,0.13,0.12,0.09,0.02,0.03,0.13,0.15,0.19,0.15,0.1,0.08,0.09,0.05,0.03,0.03,0.02,0.16,0.16,0.14,0.04,0.03,0.21,0.07,0.13,0.04
72,Airplane,0.4907,14.3154,0.00682268,1.00012,42.0625,0.09085757,0.147681916,0.017800268,0.000244119,0.396841065,0.62,0.08,0.13,0.03,0.06,0.06,0.01,0,0,0.01,0.09,0.08,0.07,0.17,0.06,0.12,0.24,0.11,0.04,0.02,0.1,0.12,0.18,0.14,0.27,0.05,0.05,0.06,0.02,0.01,0.07,0.08,0.14,0.21,0.17,0.16,0.04,0.06,0.03,0.04,0.04,0.11,0.23,0.13,0.06,0,0.11,0.1,0.13,0.09
73,Airplane,0.482838,13.1855,0.00668256,1.00026,40.0855,0.088886036,0.134696473,0.017361518,0.000554816,0.377622182,0.71,0.24,0.03,0,0.01,0,0,0,0,0.01,0.1,0.09,0.08,0.2,0.1,0.13,0.09,0.08,0.06,0.07,0.13,0.11,0.12,0.19,0.16,0.1,0.07,0.04,0.05,0.03,0.05,0.17,0.19,0.21,0.1,0.06,0.11,0.06,0.03,0.02,0.01,0.09,0.22,0.1,0.05,0.02,0.14,0.16,0.17,0.04
74,Airplane,0.482432,10.4239,0.00790707,1.00003,40.0547,0.088784224,0.102958621,0.021195756,4.43853E-05,0.377322768,0.73,0.08,0.08,0.04,0.02,0.04,0,0,0,0.01,0.14,0.08,0.19,0.11,0.13,0.16,0.07,0.06,0.02,0.04,0.13,0.13,0.2,0.18,0.13,0.08,0.05,0.05,0.03,0.02,0.18,0.24,0.17,0.12,0.08,0.08,0.04,0.05,0.03,0.01,0.05,0.13,0.21,0.08,0.03,0.06,0.1,0.2,0.09,0.05
75,Airplane,0.856401,15.7949,0.0133945,1.01006,34.6131,0.182563486,0.164685158,0.038378229,0.022303595,0.324423691,0.72,0.19,0.07,0.01,0,0,0,0,0,0.01,0.11,0.06,0.19,0.13,0.12,0.09,0.1,0.11,0.07,0.02,0.09,0.11,0.17,0.16,0.14,0.16,0.13,0.02,0,0.02,0.05,0.08,0.19,0.22,0.16,0.14,0.06,0.03,0.04,0.03,0.03,0.07,0.16,0.23,0.06,0.02,0.13,0.16,0.12,0.02
76,Airplane,0.591414,8.5814,0.0111884,1.00797,37.6003,0.116113365,0.081783581,0.031470395,0.017665335,0.353462967,0.97,0,0.01,0,0.01,0,0,0,0,0.01,0.18,0.13,0.15,0.15,0.08,0.08,0.05,0.11,0.06,0.01,0.09,0.18,0.14,0.14,0.18,0.13,0.05,0.05,0.01,0.03,0.05,0.12,0.18,0.16,0.12,0.15,0.07,0.07,0.05,0.03,0.01,0.02,0.17,0.15,0.12,0.01,0.14,0.19,0.1,0.09
77,Airplane,0.641973,12.4551,0.00967399,1.01303,35.9517,0.128791918,0.126302308,0.026728411,0.028894807,0.337436537,0.63,0.25,0.09,0.01,0.01,0,0,0,0,0.01,0.07,0.04,0.11,0.19,0.06,0.07,0.11,0.21,0.07,0.07,0.12,0.08,0.16,0.14,0.14,0.13,0.11,0.08,0.03,0.01,0.05,0.06,0.16,0.18,0.14,0.14,0.06,0.07,0.08,0.06,0.03,0.16,0.18,0.1,0.02,0.01,0.19,0.15,0.12,0.04
78,Airplane,0.687673,16.4114,0.00934319,1.01733,38.1344,0.140251991,0.171770321,0.025692596,0.038437639,0.358655079,0.94,0.03,0.02,0,0,0,0,0,0,0.01,0.04,0.11,0.03,0.08,0.14,0.14,0.11,0.15,0.13,0.07,0.07,0.13,0.17,0.16,0.03,0.13,0.09,0.09,0.09,0.04,0.08,0.13,0.15,0.2,0.11,0.13,0.11,0.03,0.04,0.02,0.04,0.01,0.16,0.22,0.09,0.01,0.16,0.22,0.06,0.03
79,Airplane,0.785934,17.2323,0.0114379,1.1154,22.2994,0.164892654,0.181204563,0.03225164,0.256080781,0.20471931,0.58,0.22,0.1,0.01,0.06,0.02,0,0,0,0.01,0.03,0.03,0.06,0.1,0.14,0.24,0.18,0.13,0.05,0.04,0.1,0.08,0.04,0.1,0.1,0.1,0.11,0.21,0.08,0.08,0.03,0.11,0.13,0.15,0.15,0.16,0.12,0.02,0.09,0.04,0.07,0.22,0.12,0.05,0.05,0.11,0.14,0.15,0.05,0.04
80,Airplane,0.785104,17.3844,0.0113807,1.06592,24.4767,0.164684517,0.182952581,0.032072533,0.146271638,0.225885357,0.73,0,0.05,0.13,0.05,0.01,0.02,0,0,0.01,0.1,0.08,0.04,0.17,0.18,0.17,0.04,0.12,0.07,0.03,0.08,0.12,0.12,0.19,0.1,0.16,0.09,0.1,0.03,0.01,0.14,0.2,0.17,0.09,0.11,0.09,0.09,0.04,0.04,0.03,0.03,0.12,0.2,0.15,0.02,0.04,0.2,0.13,0.08,0.03
81,Ant,0.653999,10.2603,0.0128247,1.00791,8.66988,0.131807647,0.101078439,0.036594047,0.017532179,0.072223532,0.95,0.04,0,0,0,0,0,0,0,0.01,0.04,0.12,0.14,0.17,0.18,0.16,0.06,0.07,0.01,0.05,0.08,0.13,0.18,0.17,0.08,0.12,0.08,0.07,0.06,0.03,0.04,0.06,0.11,0.15,0.13,0.22,0.13,0.07,0.04,0.05,0.02,0.08,0.2,0.2,0.04,0.04,0.1,0.17,0.12,0.03
82,Ant,0.846175,9.95093,0.0183463,1.02032,7.06875,0.179999137,0.097522986,0.053883516,0.045073236,0.05665857,0.61,0.25,0.06,0.03,0.03,0,0.01,0,0,0.01,0.06,0.04,0.12,0.05,0.09,0.2,0.12,0.15,0.08,0.09,0.06,0.15,0.15,0.17,0.11,0.19,0.04,0.07,0.03,0.03,0.09,0.05,0.13,0.12,0.17,0.18,0.1,0.07,0.05,0.04,0.05,0.1,0.21,0.12,0.01,0.05,0.19,0.17,0.05,0.05
83,Ant,0.644562,9.61717,0.0130356,1.00484,13.6144,0.129441155,0.093687229,0.037254426,0.010719041,0.120290377,0.99,0,0,0,0,0,0,0,0,0.01,0.06,0.06,0.1,0.16,0.21,0.2,0.05,0.07,0.07,0.02,0.07,0.1,0.21,0.15,0.18,0.14,0.07,0.05,0.02,0.01,0.05,0.06,0.1,0.19,0.14,0.19,0.09,0.12,0.05,0.01,0.04,0.18,0.2,0.1,0.02,0.09,0.2,0.12,0.02,0.03
84,Ant,0.7385,11.8554,0.0137546,1.03598,6.3144,0.15299775,0.11941022,0.03950579,0.079826897,0.049325356,0.68,0.04,0.09,0.07,0.04,0.04,0.02,0,0,0.02,0.06,0.1,0.08,0.13,0.13,0.16,0.12,0.1,0.07,0.05,0.08,0.12,0.14,0.11,0.15,0.18,0.07,0.04,0.05,0.06,0.06,0.08,0.14,0.22,0.18,0.13,0.1,0.04,0.03,0.02,0.01,0.05,0.19,0.21,0.07,0.04,0.21,0.16,0.05,0.01
85,Ant,0.828166,11.0999,0.0170285,1.05234,21.1655,0.175483066,0.110727592,0.049757164,0.116134043,0.193696401,0.68,0.19,0.04,0.04,0.01,0.03,0,0,0,0.01,0.03,0.09,0.11,0.1,0.14,0.17,0.19,0.08,0.04,0.05,0.08,0.23,0.16,0.16,0.17,0.09,0.06,0.02,0.02,0.01,0.05,0.07,0.15,0.09,0.11,0.21,0.1,0.12,0.08,0.02,0.01,0.09,0.25,0.15,0.01,0.05,0.18,0.19,0.05,0.02
86,Ant,0.714274,8.5851,0.0166721,1.01078,8.57199,0.146922657,0.081826103,0.04864119,0.023901465,0.071271921,0.81,0.14,0.01,0.01,0.01,0,0,0,0.01,0.01,0.11,0.09,0.12,0.09,0.18,0.09,0.14,0.08,0.05,0.05,0.08,0.25,0.13,0.15,0.15,0.04,0.07,0.07,0.05,0.01,0.03,0.03,0.15,0.16,0.21,0.19,0.13,0.04,0.04,0.02,0.08,0.11,0.19,0.09,0.01,0.08,0.22,0.12,0.09,0.01
87,Ant,0.781912,8.54642,0.0167768,1.03371,9.37532,0.163884067,0.081381571,0.048969031,0.07478917,0.079081281,0.69,0.07,0.17,0.03,0.01,0.02,0,0,0,0.01,0.05,0.09,0.1,0.09,0.05,0.13,0.12,0.14,0.15,0.08,0.06,0.15,0.18,0.2,0.12,0.11,0.02,0.1,0.02,0.04,0.03,0.11,0.16,0.15,0.15,0.11,0.12,0.1,0.05,0.02,0.05,0.07,0.17,0.09,0.02,0.03,0.21,0.16,0.14,0.06
88,Ant,0.867327,10.3894,0.016643,1.0274,7.05581,0.185303371,0.102562128,0.04855007,0.060785619,0.056532777,0.68,0.17,0.07,0.02,0.02,0.02,0,0.01,0,0.01,0.09,0.08,0.05,0.06,0.11,0.14,0.18,0.15,0.1,0.04,0.06,0.17,0.14,0.14,0.12,0.11,0.12,0.11,0.02,0.01,0.05,0.02,0.16,0.21,0.16,0.18,0.1,0.07,0.03,0.02,0.02,0.02,0.07,0.29,0.17,0.02,0.03,0.08,0.17,0.13
89,Ant,0.767392,14.0714,0.0140973,1.00998,13.428,0.160242923,0.144877732,0.040578867,0.022126054,0.118478339,0.64,0.08,0.12,0.08,0.04,0.02,0,0.01,0,0.01,0.03,0.16,0.21,0.12,0.13,0.14,0.09,0.05,0.05,0.02,0.05,0.06,0.14,0.15,0.2,0.16,0.07,0.07,0.07,0.03,0.1,0.16,0.17,0.12,0.13,0.16,0.03,0.08,0.03,0.02,0.1,0.17,0.13,0.07,0.01,0.07,0.16,0.15,0.12,0.02
90,Ant,0.831141,10.6978,0.0172055,1.01959,6.51712,0.176229099,0.106106434,0.050311394,0.043453174,0.051296045,0.67,0.2,0.08,0.04,0,0,0,0,0,0.01,0.1,0.13,0.04,0.1,0.08,0.13,0.15,0.12,0.1,0.05,0.07,0.16,0.21,0.12,0.11,0.11,0.06,0.08,0.06,0.02,0.08,0.15,0.12,0.18,0.16,0.13,0.1,0.05,0.02,0.01,0.03,0.14,0.23,0.12,0.01,0.16,0.16,0.1,0.04,0.01
91,Ant,0.909529,9.7837,0.0200225,1.02578,6.91121,0.19588626,0.095601085,0.059132104,0.057190413,0.055127087,0.83,0.11,0.01,0.01,0.02,0.01,0,0,0,0.01,0.08,0.12,0.12,0.09,0.1,0.11,0.13,0.15,0.05,0.05,0.06,0.13,0.21,0.1,0.1,0.16,0.08,0.06,0.04,0.06,0.05,0.11,0.21,0.21,0.14,0.11,0.09,0.06,0.01,0.01,0.02,0.02,0.11,0.17,0.12,0.04,0.05,0.15,0.22,0.1
92,Ant,0.591735,8.95797,0.0122778,1.01208,14.6197,0.116193861,0.086111334,0.034881571,0.026786507,0.130063136,0.73,0.17,0.02,0.03,0.04,0,0,0,0,0.01,0.06,0.12,0.14,0.11,0.19,0.12,0.12,0.08,0.04,0.02,0.06,0.21,0.2,0.18,0.09,0.11,0.09,0.03,0.02,0.01,0.08,0.11,0.15,0.18,0.12,0.18,0.06,0.05,0.04,0.03,0.13,0.2,0.2,0.04,0.01,0.06,0.15,0.1,0.09,0.02
93,Ant,0.818682,8.65157,0.0176557,1.0165,11.2238,0.173104787,0.082590014,0.05172108,0.03659565,0.097050791,0.66,0.06,0.17,0.03,0.04,0.01,0.01,0.01,0,0.01,0.03,0.08,0.08,0.12,0.11,0.18,0.1,0.13,0.11,0.06,0.06,0.12,0.13,0.19,0.17,0.12,0.11,0.05,0.03,0.02,0.06,0.14,0.17,0.24,0.12,0.08,0.15,0.03,0,0.01,0.06,0.16,0.16,0.1,0.02,0.11,0.16,0.14,0.05,0.04
94,Ant,0.681725,14.7149,0.0101115,1.00035,20.8422,0.138760426,0.152273194,0.02809836,0.000754549,0.190553525,0.92,0.06,0.01,0,0,0,0,0,0,0.01,0.13,0.05,0.14,0.15,0.14,0.11,0.11,0.12,0.02,0.03,0.04,0.07,0.07,0.11,0.2,0.11,0.15,0.13,0.08,0.04,0.14,0.21,0.11,0.07,0.17,0.13,0.07,0.05,0.02,0.03,0.04,0.1,0.24,0.15,0.01,0.07,0.18,0.12,0.04,0.05
95,Ant,0.714865,8.76382,0.015591,1.01717,21.4297,0.14707086,0.083880054,0.045256003,0.038082557,0.196264751,0.74,0.2,0.03,0.02,0,0,0,0,0,0.01,0.01,0.13,0.18,0.09,0.13,0.19,0.07,0.06,0.07,0.07,0.07,0.17,0.2,0.18,0.13,0.07,0.04,0.08,0.05,0.01,0.06,0.09,0.19,0.15,0.17,0.2,0.08,0.03,0.01,0.02,0.04,0.09,0.19,0.12,0.02,0.04,0.19,0.24,0.05,0.02
96,Ant,0.784456,14.3206,0.013161,1.03155,23.5688,0.16452202,0.147741678,0.037647084,0.069995561,0.217059447,0.76,0.16,0.02,0.03,0.01,0,0.01,0,0,0.01,0.03,0.08,0.17,0.12,0.17,0.17,0.13,0.05,0.05,0.03,0.08,0.2,0.13,0.15,0.16,0.12,0.07,0.05,0.01,0.03,0.07,0.17,0.14,0.12,0.21,0.17,0.05,0.03,0.02,0.02,0.01,0.14,0.12,0.17,0.08,0,0.09,0.25,0.08,0.06
97,Ant,0.801179,13.9726,0.0148099,1.04201,20.222,0.168715604,0.143742267,0.04281019,0.093209055,0.184524415,0.59,0.19,0.13,0.03,0.01,0.01,0.01,0,0.02,0.01,0.06,0.11,0.17,0.16,0.12,0.15,0.12,0.05,0.04,0.02,0.11,0.04,0.2,0.23,0.13,0.12,0.08,0.06,0.02,0.01,0.08,0.09,0.23,0.17,0.23,0.05,0.09,0.01,0.02,0.03,0.04,0.19,0.19,0.1,0.02,0.02,0.06,0.2,0.11,0.07
98,Ant,0.627067,8.03255,0.0141154,1.00628,12.4172,0.125053978,0.07547589,0.040635542,0.01391478,0.108652114,0.7,0.25,0.04,0,0,0,0,0,0,0.01,0.09,0.11,0.14,0.11,0.16,0.06,0.12,0.09,0.08,0.04,0.08,0.21,0.21,0.13,0.16,0.06,0.03,0.06,0.05,0.01,0.1,0.17,0.27,0.15,0.12,0.08,0.06,0.02,0.02,0.01,0.06,0.16,0.17,0.06,0.02,0.01,0.14,0.18,0.14,0.06
99,Ant,0.694171,14.4224,0.0110851,1.01416,10.6261,0.141881478,0.14891162,0.031146938,0.031402574,0.091240408,0.63,0.09,0.21,0.05,0.01,0,0,0,0,0.01,0.04,0.13,0.16,0.09,0.18,0.11,0.1,0.1,0.05,0.04,0.08,0.1,0.14,0.2,0.13,0.08,0.1,0.06,0.05,0.06,0.03,0.13,0.16,0.2,0.2,0.17,0.04,0.04,0.01,0.02,0.05,0.17,0.17,0.08,0.02,0.06,0.19,0.11,0.1,0.05
100,Ant,0.80659,14.1917,0.0146866,1.00719,5.78187,0.170072507,0.146260287,0.042424108,0.01593431,0.044148506,0.78,0,0.01,0,0.11,0.02,0.03,0.02,0.02,0.01,0.07,0.05,0.13,0.2,0.15,0.19,0.11,0.03,0.04,0.03,0.1,0.16,0.13,0.23,0.12,0.12,0.07,0.02,0.03,0.02,0.05,0.12,0.17,0.19,0.2,0.12,0.07,0.04,0.03,0.01,0.09,0.09,0.13,0.12,0.01,0.02,0.1,0.22,0.16,0.06
101,Chair,0.686259,32.0443,0.00778598,1.05941,5.12161,0.139897406,0.351432352,0.020816594,0.131824234,0.037729963,0.69,0.15,0.09,0.04,0.01,0.01,0,0,0,0.01,0.06,0.1,0.11,0.14,0.07,0.1,0.1,0.12,0.13,0.07,0.08,0.07,0.13,0.14,0.14,0.21,0.12,0.07,0.01,0.03,0.03,0.12,0.12,0.18,0.17,0.14,0.12,0.07,0.03,0.02,0.09,0.14,0.16,0.09,0.01,0.12,0.18,0.13,0.06,0.02
102,Chair,1.11054,28.3102,0.0159145,1.05288,3.28562,0.246293281,0.308517986,0.04626896,0.117332446,0.019881871,0.98,0.01,0,0,0,0,0,0,0,0.01,0.06,0.1,0.14,0.17,0.13,0.08,0.11,0.03,0.09,0.09,0.03,0.08,0.15,0.12,0.12,0.17,0.14,0.13,0.05,0.01,0.08,0.1,0.1,0.1,0.08,0.17,0.13,0.11,0.08,0.05,0.04,0.08,0.1,0.11,0.05,0.03,0.24,0.2,0.09,0.06
103,Chair,0.807639,20.7016,0.0119187,1.07165,3.09744,0.170335562,0.221075699,0.033757142,0.158988016,0.018052529,0.74,0,0.02,0.17,0.04,0,0,0.01,0,0.02,0.07,0.12,0.18,0.19,0.11,0.06,0.12,0.05,0.08,0.02,0.07,0.13,0.16,0.16,0.18,0.15,0.1,0.03,0.01,0.01,0.06,0.14,0.17,0.07,0.2,0.11,0.09,0.06,0.04,0.06,0.06,0.09,0.21,0.13,0,0.08,0.15,0.17,0.07,0.04
104,Chair,0.73459,42.036,0.00764235,1.05277,4.43479,0.152017249,0.466262558,0.020366853,0.117088327,0.031053224,0.61,0.24,0.04,0.05,0.02,0.02,0.01,0,0,0.01,0.04,0.1,0.12,0.17,0.15,0.07,0.06,0.12,0.11,0.06,0.12,0.11,0.07,0.18,0.18,0.2,0.05,0.02,0.05,0.02,0.11,0.04,0.15,0.12,0.16,0.11,0.11,0.11,0.04,0.05,0.19,0.15,0.1,0.03,0.05,0.13,0.16,0.12,0.05,0.02
105,Chair,0.777596,46.0909,0.00789178,1.05332,4.59485,0.162801755,0.512863737,0.021147879,0.118308921,0.032609205,0.72,0.13,0.09,0.02,0.01,0.01,0.01,0,0,0.01,0.06,0.07,0.07,0.13,0.12,0.15,0.06,0.14,0.13,0.07,0.1,0.17,0.12,0.17,0.17,0.17,0.03,0.03,0.03,0.01,0.07,0.16,0.12,0.17,0.17,0.13,0.11,0.03,0.03,0.01,0.05,0.16,0.2,0.06,0.02,0.12,0.21,0.09,0.04,0.05
106,Chair,1.22304,34.1135,0.0156916,1.10334,2.17496,0.274504621,0.375212756,0.045571006,0.229316467,0.009084884,0.66,0.08,0.1,0.12,0.02,0,0,0,0.01,0.01,0.04,0.11,0.07,0.1,0.08,0.22,0.2,0.09,0.07,0.02,0.07,0.15,0.12,0.17,0.21,0.11,0.08,0.07,0,0.02,0.09,0.12,0.11,0.12,0.16,0.13,0.08,0.13,0.02,0.04,0.09,0.15,0.09,0.11,0.06,0.06,0.24,0.12,0.07,0.01
107,Chair,1.09612,27.0561,0.0166973,1.05865,3.95167,0.242677214,0.294105167,0.048720097,0.130137594,0.026356701,0.81,0.12,0.04,0,0.01,0.01,0,0,0,0.01,0.01,0.11,0.14,0.13,0.21,0.2,0.06,0.07,0.05,0.02,0.07,0.19,0.15,0.16,0.16,0.11,0.07,0.04,0.04,0.01,0.05,0.09,0.19,0.07,0.18,0.19,0.11,0.07,0.03,0.02,0.01,0.06,0.13,0.18,0.11,0.03,0.06,0.18,0.13,0.11
108,Chair,1.05586,25.7328,0.0161854,1.06366,3.87971,0.232581315,0.278897064,0.047117214,0.141256103,0.02565716,0.8,0.11,0.03,0.01,0.01,0,0.01,0.01,0.01,0.01,0.03,0.07,0.15,0.12,0.21,0.1,0.08,0.07,0.08,0.09,0.07,0.14,0.1,0.26,0.14,0.15,0.05,0.03,0.04,0.02,0.04,0.09,0.05,0.12,0.22,0.13,0.13,0.1,0.06,0.06,0.03,0.11,0.13,0.16,0.04,0.07,0.12,0.24,0.06,0.04
109,Chair,0.752913,19.61,0.0104816,1.10302,2.46369,0.156612061,0.208530421,0.029257233,0.228606303,0.011891696,0.7,0.08,0.11,0.05,0.02,0,0.01,0,0.02,0.01,0.08,0.05,0.15,0.21,0.11,0.1,0.11,0.09,0.06,0.04,0.14,0.15,0.16,0.17,0.14,0.15,0.04,0.02,0.02,0.01,0.1,0.11,0.15,0.21,0.18,0.12,0.05,0.05,0,0.03,0.04,0.08,0.17,0.1,0.07,0.07,0.18,0.19,0.07,0.03
110,Chair,0.668231,33.6339,0.00759063,1.04783,5.99718,0.13537657,0.369700925,0.020204905,0.106125166,0.046241586,0.88,0.08,0.03,0,0,0,0,0,0,0.01,0.07,0.06,0.11,0.12,0.16,0.13,0.17,0.06,0.07,0.05,0.08,0.13,0.17,0.23,0.16,0.13,0.05,0.02,0.02,0.01,0.07,0.08,0.12,0.19,0.21,0.09,0.11,0.09,0,0.04,0.06,0.11,0.23,0.12,0.01,0.05,0.19,0.16,0.05,0.02
111,Chair,0.640675,31.0797,0.00741359,1.04792,5.80887,0.128466421,0.340346629,0.01965055,0.1063249,0.04441098,0.59,0.21,0.11,0.03,0.01,0.02,0.02,0,0,0.01,0.09,0.09,0.13,0.25,0.1,0.09,0.08,0.08,0.05,0.04,0.1,0.06,0.06,0.26,0.26,0.13,0.03,0.05,0.02,0.03,0.06,0.07,0.12,0.15,0.21,0.08,0.16,0.05,0.05,0.05,0.03,0.11,0.19,0.16,0.06,0.03,0.17,0.11,0.13,0.01
112,Chair,0.970545,24.8486,0.0137099,1.09583,2.68436,0.211187088,0.268735343,0.039365823,0.2126498,0.014036881,0.62,0.21,0.07,0.05,0.01,0.03,0,0,0,0.01,0.06,0.07,0.18,0.1,0.11,0.23,0.05,0.1,0.05,0.05,0.06,0.14,0.13,0.17,0.18,0.18,0.09,0.04,0,0.01,0.04,0.06,0.06,0.26,0.2,0.08,0.16,0.07,0.05,0.02,0.07,0.16,0.2,0.08,0.03,0.04,0.2,0.12,0.05,0.05
113,Chair,0.855314,33.6413,0.0100423,1.04023,3.82743,0.182290901,0.369785969,0.027881678,0.089258766,0.025148934,0.66,0.17,0.11,0.04,0.01,0,0,0,0,0.01,0.04,0.09,0.11,0.21,0.18,0.12,0.07,0.11,0.02,0.05,0.03,0.13,0.09,0.27,0.18,0.16,0.08,0.03,0.02,0.01,0.06,0.09,0.15,0.15,0.12,0.1,0.16,0.11,0.02,0.04,0.02,0.09,0.15,0.11,0.05,0.07,0.19,0.2,0.08,0.04
