52.off,Glass,0.128382,13.4884,0.00113795,39.2535,0.993667,0.00333333,0.001,0.001,0.000333333,0,0,0.000333333,0,0.000333333,0.144333,0.248667,0.233333,0.099,0.054,0.0473333,0.0393333,0.0326667,0.0543333,0.047,0.227,0.243333,0.173333,0.133,0.09,0.062,0.04,0.0176667,0.00933333,0.00433333,0.0996667,0.281333,0.252,0.176,0.0983333,0.0443333,0.0253333,0.0126667,0.00766667,0.00266667,0.00833333,0.027,0.0973333,0.221,0.144667,0.0756667,0.256333,0.119,0.0376667,0.013,
53.off,Glass,0.197939,19.2037,0.00178124,46.8836,0.946333,0.0433333,0.00666667,0.002,0.000333333,0,0,0.000666667,0.000333333,0.000333333,0.103667,0.206333,0.181,0.096,0.0703333,0.067,0.0546667,0.059,0.0926667,0.0693333,0.170667,0.209,0.141333,0.124,0.128333,0.0903333,0.0603333,0.035,0.0246667,0.0163333,0.0706667,0.231,0.23,0.188,0.127667,0.069,0.0393333,0.029,0.0136667,0.00166667,0.00566667,0.0356667,0.0973333,0.231333,0.135667,0.112,0.23,0.112,0.037,0.00333333,
54.off,Glass,0.684697,34.8394,0.00640339,14.1588,0.965667,0.0266667,0.004,0.00266667,0.000333333,0.000333333,0,0,0,0.000333333,0.111333,0.19,0.21,0.219333,0.0706667,0.038,0.0333333,0.037,0.046,0.0443333,0.098,0.151,0.129333,0.127667,0.0993333,0.0973333,0.116667,0.101667,0.056,0.023,0.0693333,0.181,0.186667,0.164333,0.136,0.0966667,0.0696667,0.0453333,0.034,0.017,0.016,0.0713333,0.135333,0.189667,0.0883333,0.111667,0.179333,0.132667,0.0613333,0.0143333,
55.off,Glass,0.25643,19.9048,0.0023743,26.8393,0.960667,0.0276667,0.00533333,0.004,0.00133333,0,0,0,0.000333333,0.000666667,0.134333,0.235667,0.217667,0.119333,0.0483333,0.0543333,0.0443333,0.0483333,0.061,0.0366667,0.135,0.193,0.142333,0.122667,0.0936667,0.111333,0.0796667,0.0596667,0.0416667,0.021,0.100333,0.240667,0.237,0.166,0.104,0.0606667,0.0356667,0.0283333,0.018,0.00933333,0.008,0.0413333,0.112,0.191667,0.153333,0.110333,0.190667,0.132,0.0486667,0.012,
56.off,Glass,0.846039,51.6064,0.00705252,15.7295,0.978667,0.014,0.00433333,0.001,0.000666667,0.000666667,0.000333333,0,0,0.000333333,0.0923333,0.137333,0.123,0.230667,0.174,0.0973333,0.04,0.038,0.043,0.0243333,0.0633333,0.109667,0.124333,0.109667,0.102667,0.110667,0.126,0.139333,0.0886667,0.0256667,0.0423333,0.153667,0.164,0.144333,0.148333,0.122667,0.107,0.0653333,0.0373333,0.015,0.007,0.054,0.128333,0.16,0.123333,0.0633333,0.17,0.169,0.0966667,0.0283333,
57.off,Glass,0.691257,34.8617,0.00647983,14.1242,0.991333,0.00633333,0.001,0.000666667,0,0,0.000333333,0,0,0.000333333,0.1,0.199333,0.196333,0.234667,0.068,0.0376667,0.0333333,0.0326667,0.0496667,0.0483333,0.0906667,0.151,0.139667,0.130667,0.0976667,0.0993333,0.101333,0.111,0.055,0.0236667,0.0723333,0.183,0.176,0.156333,0.116667,0.102333,0.0743333,0.053,0.043,0.023,0.018,0.0746667,0.147,0.179667,0.0903333,0.119333,0.164667,0.140333,0.055,0.011,
58.off,Glass,0.14467,17.1372,0.0012292,127.183,0.994,0.00566667,0,0,0,0,0,0,0,0.000333333,0.117667,0.204667,0.197,0.0656667,0.0556667,0.0586667,0.0583333,0.0563333,0.0966667,0.0893333,0.185667,0.193667,0.158333,0.146333,0.124333,0.0873333,0.0426667,0.0266667,0.0176667,0.0173333,0.045,0.159,0.219333,0.201,0.16,0.109,0.073,0.0223333,0.00866667,0.00266667,0.00633333,0.0366667,0.142,0.239667,0.0723333,0.107333,0.249,0.113,0.0296667,0.004,
59.off,Glass,0.255325,16.5188,0.00275558,33.4496,0.95,0.0393333,0.00633333,0.00166667,0.000333333,0.00166667,0.000333333,0,0,0.000333333,0.093,0.223333,0.191667,0.123667,0.0633333,0.0533333,0.051,0.0543333,0.0736667,0.0726667,0.131667,0.19,0.152,0.132,0.121667,0.102,0.0696667,0.055,0.032,0.014,0.0796667,0.183333,0.202,0.184333,0.141667,0.0843333,0.044,0.036,0.0263333,0.0183333,0.016,0.042,0.134667,0.215333,0.092,0.0906667,0.204,0.143,0.05,0.0123333,
60.off,Glass,0.188529,15.0958,0.00189052,44.2048,0.972667,0.0193333,0.00533333,0.000666667,0.000666667,0.000333333,0.000333333,0,0.000333333,0.000333333,0.0813333,0.221667,0.176667,0.102667,0.067,0.0606667,0.0626667,0.0636667,0.089,0.0746667,0.172333,0.2,0.159667,0.136667,0.119333,0.082,0.0566667,0.03,0.0293333,0.014,0.0683333,0.211,0.240333,0.192333,0.123,0.0696667,0.048,0.0313333,0.0126667,0.00333333,0.0133333,0.0466667,0.118,0.235,0.0903333,0.107333,0.215667,0.117333,0.0466667,0.00966667,
61.off,Airplane,0.496084,11.4854,0.00839895,29.5905,0.981,0.015,0.00233333,0.000333333,0,0,0.000666667,0.000333333,0,0.000333333,0.039,0.121333,0.148333,0.140333,0.159,0.147667,0.0653333,0.06,0.0583333,0.0606667,0.0866667,0.168,0.194667,0.192333,0.165667,0.108667,0.0426667,0.021,0.0146667,0.00566667,0.0463333,0.159333,0.242,0.201,0.150333,0.091,0.057,0.0343333,0.015,0.00366667,0.006,0.047,0.156667,0.233,0.06,0.105,0.233667,0.125,0.0293333,0.00433333,
62.off,Airplane,0.543038,7.09962,0.0107813,23.3348,0.977,0.018,0.002,0.001,0.001,0.000666667,0,0,0,0.000333333,0.124333,0.111,0.135333,0.108,0.123333,0.108,0.088,0.0876667,0.063,0.0513333,0.068,0.154,0.181333,0.191,0.150667,0.126667,0.065,0.0316667,0.025,0.00666667,0.0416667,0.147,0.254,0.235333,0.149667,0.0846667,0.052,0.024,0.01,0.00166667,0.00966667,0.055,0.181,0.209,0.0576667,0.0676667,0.206667,0.162333,0.043,0.008,
63.off,Airplane,0.543381,8.0759,0.00995344,22.7695,0.948667,0.04,0.00766667,0.00166667,0.001,0,0.000666667,0,0,0.000333333,0.128,0.113333,0.147667,0.110333,0.109667,0.098,0.100333,0.117333,0.0476667,0.0276667,0.075,0.168,0.171333,0.179,0.171333,0.135333,0.0603333,0.0263333,0.0113333,0.002,0.0373333,0.155,0.244333,0.219333,0.152667,0.0843333,0.0533333,0.0326667,0.0166667,0.00433333,0.011,0.0603333,0.184,0.196,0.045,0.0873333,0.236333,0.137,0.0383333,0.00466667,
64.off,Airplane,0.663323,10.5292,0.0118712,31.4126,0.989667,0.00766667,0.00166667,0,0.000333333,0.000333333,0,0,0,0.000333333,0.087,0.104667,0.127,0.147667,0.121667,0.106,0.0936667,0.127667,0.0616667,0.023,0.0643333,0.139667,0.176,0.156333,0.169333,0.143333,0.0816667,0.041,0.0196667,0.00866667,0.042,0.157667,0.234667,0.217,0.146333,0.103,0.0556667,0.0293333,0.0123333,0.002,0.00733333,0.0413333,0.152667,0.219,0.0836667,0.034,0.178667,0.199,0.0726667,0.0116667,
65.off,Airplane,0.625775,12.6838,0.00922807,35.8422,0.997667,0.00166667,0,0.000333333,0,0,0,0,0,0.000333333,0.0526667,0.125,0.138667,0.118,0.131667,0.158,0.144333,0.074,0.042,0.0156667,0.071,0.132,0.143667,0.186667,0.197,0.125667,0.0773333,0.0406667,0.0206667,0.00533333,0.0533333,0.18,0.254667,0.196333,0.133,0.086,0.054,0.031,0.009,0.00266667,0.0106667,0.0633333,0.177667,0.199667,0.036,0.0986667,0.234,0.142,0.0346667,0.00333333,
66.off,Airplane,0.74294,22.9471,0.00938807,61.8905,0.994,0.00366667,0.000666667,0.000333333,0.000333333,0,0,0,0.000333333,0.000666667,0.0453333,0.0933333,0.131,0.164,0.167333,0.156667,0.147333,0.063,0.018,0.014,0.0756667,0.140333,0.159333,0.177,0.17,0.138333,0.0823333,0.037,0.0166667,0.00333333,0.0373333,0.162667,0.221333,0.190667,0.142333,0.108333,0.083,0.0416667,0.008,0.00466667,0.0146667,0.0786667,0.203667,0.181333,0.0313333,0.117,0.219333,0.124667,0.027,0.00233333,
67.off,Airplane,0.778812,12.4454,0.0133168,33.0918,0.947,0.039,0.00733333,0.004,0.00133333,0.000333333,0.000666667,0,0,0.000333333,0.0846667,0.0786667,0.116667,0.144,0.123,0.137333,0.134333,0.111333,0.0426667,0.0273333,0.0636667,0.137,0.161333,0.168667,0.181,0.147,0.0726667,0.0406667,0.0203333,0.00766667,0.0356667,0.137,0.216667,0.215333,0.152,0.109,0.0803333,0.0356667,0.0143333,0.004,0.00166667,0.031,0.146667,0.231333,0.089,0.0543333,0.238,0.168333,0.035,0.00466667,
68.off,Airplane,0.553691,15.0792,0.0076726,33.1253,0.967,0.0243333,0.00466667,0.00233333,0.000666667,0,0.000333333,0.000333333,0,0.000333333,0.0806667,0.0766667,0.138333,0.191333,0.171667,0.139,0.0676667,0.064,0.042,0.0286667,0.0806667,0.147667,0.159667,0.199,0.174667,0.117333,0.0716667,0.037,0.0113333,0.001,0.061,0.224,0.233,0.189,0.128333,0.0973333,0.038,0.0166667,0.0106667,0.002,0.00433333,0.034,0.192333,0.227,0.039,0.235333,0.221333,0.0423333,0.00366667,0.000666667,
69.off,Airplane,0.623555,13.5987,0.0099605,36.037,0.922333,0.0576667,0.011,0.004,0.002,0.002,0,0.000333333,0.000333333,0.000333333,0.0906667,0.109333,0.117,0.124,0.104667,0.122333,0.121667,0.115,0.05,0.0453333,0.073,0.154,0.159333,0.153,0.171667,0.144,0.087,0.0413333,0.0123333,0.00433333,0.039,0.186667,0.277,0.202333,0.130667,0.078,0.043,0.027,0.013,0.00333333,0.016,0.0613333,0.176,0.182333,0.0376667,0.0833333,0.24,0.153,0.046,0.00433333,
70.off,Airplane,0.515527,20.8542,0.00642468,75.4502,0.939,0.0433333,0.00966667,0.005,0.000666667,0.000666667,0,0.000666667,0.000666667,0.000333333,0.07,0.0903333,0.102,0.154667,0.151667,0.172667,0.073,0.0616667,0.0583333,0.0656667,0.0886667,0.158333,0.175667,0.212,0.182333,0.105333,0.0383333,0.02,0.0136667,0.00566667,0.0283333,0.133333,0.219333,0.188333,0.155,0.110667,0.0766667,0.0576667,0.0266667,0.004,0.00333333,0.0326667,0.130333,0.221333,0.100333,0.0433333,0.209667,0.197667,0.0513333,0.01,
71.off,Airplane,0.556434,12.0656,0.00861401,27.5386,0.977667,0.0176667,0.00266667,0.001,0,0.000333333,0,0.000333333,0,0.000333333,0.088,0.0843333,0.113333,0.123,0.116667,0.150333,0.159667,0.092,0.037,0.0356667,0.0776667,0.158667,0.171333,0.190667,0.186667,0.134667,0.0513333,0.0226667,0.00433333,0.002,0.0426667,0.151,0.219,0.210333,0.143667,0.089,0.069,0.046,0.0213333,0.008,0.00466667,0.027,0.127667,0.221,0.105333,0.0273333,0.195333,0.202333,0.0726667,0.0166667,
72.off,Airplane,0.4907,14.3154,0.00682268,42.0625,0.988333,0.00833333,0.00133333,0.001,0.000333333,0,0.000333333,0,0,0.000333333,0.0923333,0.082,0.127667,0.102333,0.141,0.182,0.135333,0.0616667,0.041,0.0346667,0.073,0.143,0.166333,0.185333,0.190667,0.145,0.0613333,0.0236667,0.00766667,0.004,0.0223333,0.12,0.215667,0.199,0.158,0.106667,0.0793333,0.0553333,0.0333333,0.0103333,0.0103333,0.0746667,0.189333,0.179667,0.0363333,0.0673333,0.213333,0.164667,0.0516667,0.0126667,
73.off,Airplane,0.482838,13.1855,0.00668256,40.0855,0.996,0.00266667,0.000666667,0.000333333,0,0,0,0,0,0.000333333,0.0686667,0.0973333,0.141667,0.112,0.124333,0.163,0.130333,0.0736667,0.049,0.04,0.074,0.139667,0.151667,0.198667,0.179333,0.132667,0.0706667,0.0366667,0.011,0.00566667,0.0423333,0.202,0.243667,0.199,0.125,0.0936667,0.06,0.0236667,0.00933333,0.00133333,0.00266667,0.0226667,0.121667,0.241,0.115333,0.0536667,0.230333,0.163,0.0453333,0.00433333,
74.off,Airplane,0.482432,10.4239,0.00790707,40.0547,0.985667,0.0106667,0.002,0.000666667,0.000666667,0,0,0,0,0.000333333,0.0983333,0.121667,0.144,0.152333,0.177333,0.106333,0.0743333,0.0536667,0.0356667,0.0363333,0.0846667,0.163333,0.19,0.225,0.167,0.0986667,0.0463333,0.015,0.009,0.001,0.0336667,0.146333,0.245667,0.238667,0.132,0.103333,0.063,0.0243333,0.0116667,0.00133333,0.002,0.0366667,0.153667,0.21,0.0833333,0.0333333,0.211667,0.193333,0.0683333,0.00766667,
75.off,Airplane,0.856401,15.7949,0.0133945,34.6131,0.944333,0.0406667,0.00866667,0.00266667,0.00133333,0.00166667,0,0,0,0.000666667,0.0726667,0.082,0.0933333,0.158,0.135667,0.148,0.159,0.095,0.0406667,0.0156667,0.0636667,0.125667,0.141667,0.177333,0.169,0.144333,0.089,0.0563333,0.0256667,0.00733333,0.0396667,0.150333,0.223333,0.2,0.158,0.109667,0.0733333,0.032,0.0103333,0.00333333,0.0136667,0.0743333,0.171,0.192333,0.0463333,0.0346667,0.187333,0.189,0.078,0.0133333,
76.off,Airplane,0.591414,8.5814,0.0111884,37.6003,0.972667,0.0203333,0.00566667,0.000333333,0.000333333,0.000333333,0,0,0,0.000333333,0.093,0.0996667,0.123,0.146667,0.114,0.1,0.104,0.131,0.0646667,0.024,0.0746667,0.173667,0.177667,0.161,0.161333,0.120667,0.064,0.0353333,0.0206667,0.011,0.029,0.134667,0.218,0.248333,0.174667,0.0976667,0.055,0.03,0.0103333,0.00233333,0.01,0.0643333,0.175,0.190667,0.06,0.0356667,0.152,0.204333,0.0916667,0.0163333,
77.off,Airplane,0.641973,12.4551,0.00967399,35.9517,0.996667,0.003,0,0,0,0,0,0,0,0.000333333,0.097,0.1,0.131,0.145,0.0883333,0.11,0.137667,0.113667,0.062,0.0153333,0.0733333,0.140333,0.145667,0.174,0.194333,0.143,0.0666667,0.0353333,0.0223333,0.005,0.0373333,0.194667,0.252667,0.215,0.131,0.0853333,0.0563333,0.0206667,0.006,0.001,0.00566667,0.0386667,0.140667,0.223333,0.093,0.029,0.195,0.195333,0.0686667,0.0106667,
78.off,Airplane,0.687673,16.4114,0.00934319,38.1344,0.925333,0.0563333,0.007,0.00366667,0.003,0.001,0.001,0.00166667,0,0.001,0.0613333,0.056,0.0703333,0.085,0.122,0.132,0.148,0.158333,0.123,0.044,0.0596667,0.118333,0.149667,0.133333,0.149333,0.147333,0.133,0.068,0.032,0.00933333,0.038,0.154,0.203667,0.188333,0.159,0.114333,0.0743333,0.0446667,0.018,0.00566667,0.00766667,0.0373333,0.172333,0.229,0.0486667,0.124667,0.257,0.102667,0.016,0.00466667,
79.off,Airplane,0.785934,17.2323,0.0114379,22.2994,0.996667,0.003,0,0,0,0,0,0,0,0.000333333,0.058,0.0683333,0.0893333,0.122333,0.148,0.175,0.158,0.0933333,0.0546667,0.033,0.072,0.121333,0.154333,0.193667,0.198667,0.135667,0.0763333,0.034,0.0106667,0.00333333,0.037,0.131667,0.191667,0.174667,0.173,0.122333,0.083,0.0576667,0.024,0.005,0.005,0.0166667,0.0946667,0.244667,0.127,0.045,0.221,0.189333,0.0463333,0.0103333,
80.off,Airplane,0.785104,17.3844,0.0113807,24.4767,0.95,0.0376667,0.00866667,0.001,0.001,0.000333333,0.000666667,0,0,0.000666667,0.0496667,0.065,0.0826667,0.121333,0.158,0.189667,0.140667,0.0983333,0.061,0.0336667,0.0713333,0.126333,0.150333,0.180333,0.188333,0.148667,0.0816667,0.0393333,0.0106667,0.003,0.032,0.148333,0.212333,0.194,0.158333,0.116333,0.0813333,0.039,0.016,0.00233333,0.00866667,0.038,0.174333,0.221667,0.0533333,0.0976667,0.244667,0.133333,0.024,0.00433333,
81.off,Ant,0.653999,10.2603,0.0128247,8.66988,0.967667,0.0226667,0.00633333,0.00133333,0.000666667,0.000333333,0.000666667,0,0,0.000333333,0.0333333,0.118,0.148333,0.155,0.167667,0.143,0.110333,0.073,0.0286667,0.0226667,0.0606667,0.156667,0.212,0.214,0.144333,0.0963333,0.06,0.0346667,0.0153333,0.006,0.0266667,0.088,0.158,0.192667,0.196667,0.16,0.105,0.0486667,0.019,0.00533333,0.013,0.0853333,0.175,0.18,0.0426667,0.049,0.19,0.183,0.0686667,0.0133333,
82.off,Ant,0.846175,9.95093,0.0183463,7.06875,0.998,0.00166667,0,0,0,0,0,0,0,0.000333333,0.0126667,0.066,0.138,0.107,0.126333,0.160333,0.136667,0.138,0.102,0.013,0.038,0.141333,0.191667,0.181,0.168333,0.128333,0.0733333,0.0466667,0.0253333,0.006,0.0153333,0.0886667,0.161,0.214667,0.202,0.156,0.0946667,0.0493333,0.014,0.00433333,0.0103333,0.0693333,0.191667,0.19,0.035,0.0966667,0.223667,0.145,0.0336667,0.00466667,
83.off,Ant,0.644562,9.61717,0.0130356,13.6144,0.998667,0.001,0,0,0,0,0,0,0,0.000333333,0.038,0.0976667,0.107333,0.119333,0.166333,0.164667,0.125667,0.087,0.0593333,0.0346667,0.0506667,0.175,0.201,0.189,0.16,0.102,0.067,0.0373333,0.0136667,0.00433333,0.0266667,0.105333,0.188,0.22,0.198333,0.132333,0.0753333,0.0346667,0.0133333,0.006,0.00533333,0.039,0.169333,0.214333,0.068,0.047,0.218667,0.172333,0.0573333,0.00866667,
84.off,Ant,0.7385,11.8554,0.0137546,6.3144,0.995333,0.00266667,0.00133333,0,0,0.000333333,0,0,0,0.000333333,0.0183333,0.120333,0.098,0.121333,0.158,0.165,0.139667,0.0906667,0.0606667,0.028,0.043,0.157333,0.180333,0.189667,0.162667,0.112,0.0713333,0.0506667,0.0216667,0.0113333,0.0323333,0.128667,0.210333,0.232667,0.184333,0.117667,0.0603333,0.0246667,0.008,0.001,0.007,0.0443333,0.159667,0.213667,0.069,0.0406667,0.199667,0.184,0.0683333,0.0136667,
85.off,Ant,0.828166,11.0999,0.0170285,21.1655,0.933667,0.048,0.00866667,0.00466667,0.00233333,0.001,0.000666667,0.000333333,0.000333333,0.000333333,0.0183333,0.096,0.116,0.134333,0.154,0.166,0.113,0.103333,0.0576667,0.0413333,0.0486667,0.166333,0.204,0.197333,0.146,0.104333,0.0663333,0.0366667,0.026,0.00433333,0.0246667,0.122333,0.211,0.235333,0.184667,0.122333,0.0643333,0.0233333,0.0103333,0.00166667,0.00233333,0.0293333,0.144667,0.226333,0.079,0.0296667,0.207333,0.209333,0.0666667,0.00533333,
86.off,Ant,0.714274,8.5851,0.0166721,8.57199,0.998333,0.000666667,0.000333333,0,0.000333333,0,0,0,0,0.000333333,0.0173333,0.115667,0.126,0.143667,0.15,0.144667,0.101333,0.113,0.0676667,0.0206667,0.0596667,0.157333,0.204333,0.189333,0.139333,0.108333,0.069,0.0416667,0.023,0.008,0.0243333,0.1,0.189333,0.235,0.189667,0.146333,0.0696667,0.0326667,0.0116667,0.00133333,0.009,0.057,0.179333,0.222333,0.0313333,0.095,0.237667,0.137,0.03,0.00133333,
87.off,Ant,0.781912,8.54642,0.0167768,9.37532,0.969,0.0246667,0.00366667,0.000666667,0.000666667,0,0.001,0,0,0.000333333,0.0646667,0.0763333,0.112667,0.115667,0.128333,0.146667,0.126667,0.110333,0.0873333,0.0313333,0.0536667,0.146667,0.175333,0.179667,0.173667,0.113333,0.0743333,0.0436667,0.03,0.00966667,0.0246667,0.0836667,0.181,0.222333,0.195667,0.146333,0.08,0.044,0.0203333,0.002,0.00866667,0.057,0.164333,0.216667,0.0563333,0.085,0.225,0.144667,0.0356667,0.00666667,
88.off,Ant,0.867327,10.3894,0.016643,7.05581,0.993667,0.00533333,0.000333333,0.000333333,0,0,0,0,0,0.000333333,0.037,0.0883333,0.0966667,0.0996667,0.118333,0.131,0.144333,0.165,0.0783333,0.0413333,0.0433333,0.123667,0.164667,0.171333,0.177333,0.137333,0.0953333,0.0516667,0.0266667,0.00866667,0.0243333,0.109667,0.201667,0.209667,0.193333,0.130333,0.0703333,0.0383333,0.0183333,0.004,0.00166667,0.0183333,0.0926667,0.251,0.143667,0.049,0.227,0.172667,0.037,0.007,
89.off,Ant,0.767392,14.0714,0.0140973,13.428,0.960667,0.0296667,0.00533333,0.00166667,0.001,0.000333333,0.000333333,0,0.000333333,0.000666667,0.0146667,0.0813333,0.158,0.136333,0.161333,0.165,0.140667,0.06,0.0536667,0.029,0.0433333,0.145667,0.217667,0.211,0.156667,0.107667,0.0686667,0.0316667,0.0126667,0.005,0.0283333,0.0923333,0.17,0.219667,0.195667,0.137,0.088,0.0513333,0.0136667,0.004,0.003,0.0433333,0.161333,0.221333,0.071,0.0293333,0.181,0.196667,0.0816667,0.0113333,
90.off,Ant,0.831141,10.6978,0.0172055,6.51712,0.979667,0.015,0.00266667,0.00133333,0.000333333,0.000333333,0,0.000333333,0,0.000333333,0.0506667,0.0816667,0.0906667,0.133,0.136,0.157,0.147,0.0936667,0.0746667,0.0356667,0.0406667,0.134667,0.175,0.185333,0.176333,0.134,0.0776667,0.0456667,0.0226667,0.008,0.031,0.115,0.208333,0.226,0.171333,0.125667,0.069,0.0396667,0.0123333,0.00166667,0.00433333,0.0173333,0.109333,0.237667,0.139667,0.0236667,0.190667,0.197333,0.0646667,0.0153333,
91.off,Ant,0.909529,9.7837,0.0200225,6.91121,0.93,0.0493333,0.00933333,0.00433333,0.00266667,0.001,0.000666667,0.000666667,0.001,0.001,0.038,0.081,0.0946667,0.117333,0.127667,0.133667,0.168667,0.134333,0.0656667,0.039,0.0403333,0.121333,0.169667,0.173,0.153333,0.116333,0.102,0.0706667,0.0403333,0.013,0.0356667,0.111333,0.201333,0.211667,0.197333,0.127,0.0693333,0.033,0.012,0.00133333,0.00733333,0.0423333,0.176,0.215,0.0496667,0.0776667,0.238333,0.152,0.0356667,0.006,
92.off,Ant,0.591735,8.95797,0.0122778,14.6197,0.997667,0.00133333,0.000666667,0,0,0,0,0,0,0.000333333,0.0243333,0.069,0.109,0.144,0.162667,0.139,0.131667,0.0956667,0.079,0.0456667,0.062,0.178667,0.197667,0.170667,0.131667,0.104333,0.0716667,0.0486667,0.0236667,0.011,0.017,0.0956667,0.173667,0.233333,0.203333,0.144667,0.083,0.035,0.012,0.00233333,0.00733333,0.0456667,0.181333,0.224,0.0456667,0.0856667,0.244667,0.139333,0.024,0.00233333,
93.off,Ant,0.818682,8.65157,0.0176557,11.2238,0.949667,0.0353333,0.008,0.00233333,0.00166667,0.000333333,0.000666667,0.001,0.000333333,0.000666667,0.0196667,0.0783333,0.096,0.114333,0.122667,0.124667,0.128667,0.150333,0.113,0.0523333,0.0396667,0.125,0.158,0.170333,0.158,0.149667,0.0876667,0.0666667,0.0356667,0.00933333,0.0293333,0.111333,0.184333,0.220667,0.186,0.139333,0.0733333,0.037,0.014,0.00466667,0.013,0.077,0.221,0.181333,0.019,0.185,0.209,0.08,0.0133333,0.00133333,
94.off,Ant,0.681725,14.7149,0.0101115,20.8422,0.981667,0.0126667,0.00266667,0.000333333,0.00133333,0.000333333,0.000333333,0.000333333,0,0.000333333,0.0393333,0.116,0.110333,0.131667,0.151333,0.140333,0.13,0.115333,0.0406667,0.025,0.0563333,0.150667,0.172,0.184333,0.175667,0.125667,0.077,0.0416667,0.0126667,0.004,0.0293333,0.144667,0.223667,0.228,0.164,0.107333,0.0623333,0.026,0.0113333,0.00333333,0.00333333,0.0393333,0.172333,0.242333,0.0486667,0.110667,0.246667,0.117333,0.016,0.00333333,
95.off,Ant,0.714865,8.76382,0.015591,21.4297,0.983,0.0136667,0.00266667,0,0,0.000333333,0,0,0,0.000333333,0.0186667,0.0933333,0.106667,0.134667,0.14,0.16,0.140333,0.112667,0.0566667,0.037,0.044,0.145667,0.198,0.183333,0.150667,0.122,0.0753333,0.052,0.0216667,0.00733333,0.0306667,0.13,0.219333,0.227,0.182667,0.116667,0.0573333,0.0246667,0.00833333,0.00333333,0.00633333,0.0486667,0.16,0.206333,0.077,0.0236667,0.166333,0.206667,0.0903333,0.0146667,
96.off,Ant,0.784456,14.3206,0.013161,23.5688,0.966333,0.0246667,0.00466667,0.00233333,0.000333333,0.000333333,0,0.001,0,0.000333333,0.0223333,0.128333,0.133,0.119333,0.156667,0.139,0.124,0.0916667,0.066,0.0196667,0.0463333,0.144667,0.183333,0.191,0.164333,0.126667,0.0806667,0.0423333,0.017,0.00366667,0.0393333,0.154,0.237333,0.239667,0.160333,0.0876667,0.049,0.024,0.00766667,0.001,0.001,0.0213333,0.12,0.216,0.132,0.0176667,0.137333,0.228333,0.108,0.0183333,
97.off,Ant,0.801179,13.9726,0.0148099,20.222,0.975,0.0176667,0.00233333,0.00166667,0.00133333,0.000333333,0.000666667,0.000666667,0,0.000333333,0.0146667,0.110667,0.143667,0.134667,0.159333,0.181667,0.13,0.059,0.047,0.0193333,0.0566667,0.168333,0.203333,0.206333,0.162667,0.104,0.0566667,0.026,0.0133333,0.00266667,0.0356667,0.139667,0.213333,0.234,0.178,0.109333,0.057,0.0226667,0.00833333,0.002,0.0296667,0.128333,0.193,0.136667,0.0183333,0.063,0.177667,0.165667,0.076,0.0116667,
98.off,Ant,0.627067,8.03255,0.0141154,12.4172,0.995,0.004,0.000333333,0.000333333,0,0,0,0,0,0.000333333,0.0906667,0.0863333,0.111,0.14,0.158333,0.133667,0.103333,0.0786667,0.0653333,0.0326667,0.0556667,0.192,0.213333,0.191,0.128667,0.0993333,0.0633333,0.034,0.019,0.00366667,0.02,0.0953333,0.174667,0.228333,0.197,0.151333,0.0743333,0.037,0.0183333,0.00366667,0.00566667,0.0443333,0.161333,0.231667,0.0586667,0.0776667,0.241,0.145667,0.0313333,0.00266667,
99.off,Ant,0.694171,14.4224,0.0110851,10.6261,0.922333,0.0556667,0.0133333,0.00433333,0.00133333,0.000333333,0.001,0.001,0.000333333,0.000333333,0.0236667,0.105,0.126333,0.126667,0.141,0.152,0.152,0.112333,0.0356667,0.0253333,0.054,0.154,0.188,0.199,0.166667,0.105333,0.077,0.0426667,0.0113333,0.002,0.0306667,0.129667,0.207,0.211333,0.187333,0.115667,0.0636667,0.036,0.0146667,0.004,0.00566667,0.0593333,0.146333,0.216667,0.0563333,0.110667,0.237,0.132,0.032,0.004,
100.off,Ant,0.80659,14.1917,0.0146866,5.78187,0.992333,0.006,0.00133333,0,0,0,0,0,0,0.000333333,0.054,0.110333,0.117667,0.155667,0.184,0.162,0.0913333,0.066,0.0406667,0.0183333,0.0453333,0.129333,0.209667,0.220333,0.148667,0.106,0.0756667,0.0403333,0.017,0.00766667,0.0263333,0.116333,0.207667,0.242333,0.198333,0.114333,0.066,0.021,0.00566667,0.002,0.00766667,0.0353333,0.138667,0.217667,0.0883333,0.0423333,0.204667,0.200667,0.0546667,0.01,
101.off,Chair,0.686259,32.0443,0.00778598,5.12161,0.956667,0.0336667,0.00466667,0.00233333,0.00133333,0.000666667,0.000333333,0,0,0.000333333,0.0373333,0.115,0.147,0.144667,0.123667,0.125,0.109667,0.0883333,0.082,0.0273333,0.0703333,0.129,0.15,0.184667,0.175667,0.158,0.0823333,0.0326667,0.0116667,0.00566667,0.032,0.11,0.159667,0.182333,0.185,0.164,0.0953333,0.0513333,0.017,0.00333333,0.00333333,0.038,0.129,0.200667,0.120667,0.0323333,0.183667,0.184,0.0883333,0.02,
