63,Airplane,0.543381,8.0759,0.00995344,1.00007,22.7695,0.88,0.1,0.01,0,0,0,0,0,0,0.01,0.2,0.07,0.07,0.1,0.14,0.13,0.11,0.09,0.07,0.02,0.06,0.09,0.13,0.15,0.14,0.13,0.21,0.02,0.05,0.02,0.05,0.22,0.15,0.19,0.17,0.12,0.02,0.05,0.02,0.01,0.06,0.11,0.15,0.17,0.01,0.04,0.08,0.22,0.08,0.08,
64,Airplane,0.663323,10.5292,0.0118712,1.004,31.4126,0.67,0,0,0.11,0.09,0.05,0.01,0.01,0.04,0.02,0.11,0.14,0.13,0.07,0.07,0.18,0.08,0.13,0.07,0.02,0.11,0.1,0.18,0.22,0.16,0.14,0.05,0.02,0.01,0.01,0.13,0.25,0.13,0.19,0.06,0.13,0.03,0.04,0.02,0.02,0.02,0.14,0.14,0.14,0.02,0.05,0.15,0.17,0.15,0.02,
65,Airplane,0.625775,12.6838,0.00922807,1.00003,35.8422,0.61,0.08,0.11,0.07,0.07,0.03,0,0,0,0.03,0.07,0.09,0.16,0.11,0.16,0.12,0.17,0.09,0.01,0.02,0.03,0.06,0.22,0.12,0.22,0.14,0.09,0.07,0.04,0.01,0.05,0.11,0.15,0.23,0.14,0.1,0.11,0.03,0.06,0.02,0.1,0.15,0.17,0.08,0.03,0.09,0.19,0.13,0.05,0.01,
66,Airplane,0.74294,22.9471,0.00938807,1.00741,61.8905,0.68,0.19,0.07,0.02,0.01,0.01,0.01,0,0,0.01,0.09,0.06,0.08,0.18,0.11,0.1,0.06,0.1,0.16,0.06,0.08,0.12,0.17,0.15,0.15,0.13,0.11,0.04,0.03,0.02,0.03,0.1,0.15,0.19,0.1,0.11,0.14,0.08,0.04,0.06,0.05,0.18,0.17,0.1,0.02,0.03,0.23,0.15,0.06,0.01,
67,Airplane,0.778812,12.4454,0.0133168,1.0167,33.0918,0.88,0.08,0.01,0.01,0,0,0.01,0,0,0.01,0.12,0.1,0.08,0.09,0.09,0.14,0.09,0.14,0.06,0.09,0.1,0.14,0.11,0.19,0.16,0.13,0.08,0.04,0.03,0.02,0.06,0.11,0.19,0.24,0.17,0.1,0.07,0.02,0.03,0.01,0.02,0.07,0.12,0.19,0.05,0,0.13,0.17,0.1,0.15,
68,Airplane,0.553691,15.0792,0.0076726,1.00589,33.1253,0.57,0.28,0.08,0.04,0.01,0,0,0,0.01,0.01,0.07,0.07,0.1,0.16,0.16,0.19,0.08,0.05,0.08,0.04,0.05,0.12,0.1,0.17,0.13,0.13,0.1,0.06,0.1,0.04,0.13,0.16,0.27,0.15,0.13,0.08,0.04,0.02,0.01,0.01,0.02,0.09,0.14,0.15,0.01,0,0.18,0.23,0.11,0.07,
69,Airplane,0.623555,13.5987,0.0099605,1.0001,36.037,0.6,0.29,0.07,0.02,0.01,0,0,0,0,0.01,0.09,0.18,0.15,0.07,0.08,0.13,0.08,0.09,0.07,0.06,0.07,0.18,0.14,0.21,0.13,0.09,0.11,0.04,0.02,0.01,0.08,0.25,0.19,0.19,0.12,0.08,0.03,0.04,0,0.02,0.03,0.04,0.18,0.27,0.05,0.02,0.13,0.11,0.11,0.06,
70,Airplane,0.515527,20.8542,0.00642468,1.00241,75.4502,0.59,0.25,0.1,0.03,0,0.01,0.01,0,0,0.01,0.05,0.13,0.02,0.14,0.28,0.13,0.08,0.06,0.03,0.08,0.09,0.11,0.2,0.16,0.12,0.1,0.14,0.06,0,0.02,0.09,0.16,0.18,0.11,0.16,0.1,0.06,0.07,0.04,0.03,0.08,0.18,0.13,0.04,0.01,0.1,0.2,0.15,0.07,0.04,
71,Airplane,0.556434,12.0656,0.00861401,1.0001,27.5386,0.68,0.08,0.1,0.05,0.03,0.01,0.02,0.01,0.01,0.01,0.07,0.1,0.17,0.11,0.13,0.15,0.11,0.08,0.02,0.06,0.04,0.17,0.09,0.09,0.22,0.13,0.12,0.09,0.02,0.03,0.13,0.15,0.19,0.15,0.1,0.08,0.09,0.05,0.03,0.03,0.02,0.16,0.16,0.14,0.04,0.03,0.21,0.07,0.13,0.04,
72,Airplane,0.4907,14.3154,0.00682268,1.00012,42.0625,0.62,0.08,0.13,0.03,0.06,0.06,0.01,0,0,0.01,0.09,0.08,0.07,0.17,0.06,0.12,0.24,0.11,0.04,0.02,0.1,0.12,0.18,0.14,0.27,0.05,0.05,0.06,0.02,0.01,0.07,0.08,0.14,0.21,0.17,0.16,0.04,0.06,0.03,0.04,0.04,0.11,0.23,0.13,0.06,0,0.11,0.1,0.13,0.09,
73,Airplane,0.482838,13.1855,0.00668256,1.00026,40.0855,0.71,0.24,0.03,0,0.01,0,0,0,0,0.01,0.1,0.09,0.08,0.2,0.1,0.13,0.09,0.08,0.06,0.07,0.13,0.11,0.12,0.19,0.16,0.1,0.07,0.04,0.05,0.03,0.05,0.17,0.19,0.21,0.1,0.06,0.11,0.06,0.03,0.02,0.01,0.09,0.22,0.1,0.05,0.02,0.14,0.16,0.17,0.04,
74,Airplane,0.482432,10.4239,0.00790707,1.00003,40.0547,0.73,0.08,0.08,0.04,0.02,0.04,0,0,0,0.01,0.14,0.08,0.19,0.11,0.13,0.16,0.07,0.06,0.02,0.04,0.13,0.13,0.2,0.18,0.13,0.08,0.05,0.05,0.03,0.02,0.18,0.24,0.17,0.12,0.08,0.08,0.04,0.05,0.03,0.01,0.05,0.13,0.21,0.08,0.03,0.06,0.1,0.2,0.09,0.05,
75,Airplane,0.856401,15.7949,0.0133945,1.01006,34.6131,0.72,0.19,0.07,0.01,0,0,0,0,0,0.01,0.11,0.06,0.19,0.13,0.12,0.09,0.1,0.11,0.07,0.02,0.09,0.11,0.17,0.16,0.14,0.16,0.13,0.02,0,0.02,0.05,0.08,0.19,0.22,0.16,0.14,0.06,0.03,0.04,0.03,0.03,0.07,0.16,0.23,0.06,0.02,0.13,0.16,0.12,0.02,
76,Airplane,0.591414,8.5814,0.0111884,1.00797,37.6003,0.97,0,0.01,0,0.01,0,0,0,0,0.01,0.18,0.13,0.15,0.15,0.08,0.08,0.05,0.11,0.06,0.01,0.09,0.18,0.14,0.14,0.18,0.13,0.05,0.05,0.01,0.03,0.05,0.12,0.18,0.16,0.12,0.15,0.07,0.07,0.05,0.03,0.01,0.02,0.17,0.15,0.12,0.01,0.14,0.19,0.1,0.09,
77,Airplane,0.641973,12.4551,0.00967399,1.01303,35.9517,0.63,0.25,0.09,0.01,0.01,0,0,0,0,0.01,0.07,0.04,0.11,0.19,0.06,0.07,0.11,0.21,0.07,0.07,0.12,0.08,0.16,0.14,0.14,0.13,0.11,0.08,0.03,0.01,0.05,0.06,0.16,0.18,0.14,0.14,0.06,0.07,0.08,0.06,0.03,0.16,0.18,0.1,0.02,0.01,0.19,0.15,0.12,0.04,
78,Airplane,0.687673,16.4114,0.00934319,1.01733,38.1344,0.94,0.03,0.02,0,0,0,0,0,0,0.01,0.04,0.11,0.03,0.08,0.14,0.14,0.11,0.15,0.13,0.07,0.07,0.13,0.17,0.16,0.03,0.13,0.09,0.09,0.09,0.04,0.08,0.13,0.15,0.2,0.11,0.13,0.11,0.03,0.04,0.02,0.04,0.01,0.16,0.22,0.09,0.01,0.16,0.22,0.06,0.03,
79,Airplane,0.785934,17.2323,0.0114379,1.1154,22.2994,0.58,0.22,0.1,0.01,0.06,0.02,0,0,0,0.01,0.03,0.03,0.06,0.1,0.14,0.24,0.18,0.13,0.05,0.04,0.1,0.08,0.04,0.1,0.1,0.1,0.11,0.21,0.08,0.08,0.03,0.11,0.13,0.15,0.15,0.16,0.12,0.02,0.09,0.04,0.07,0.22,0.12,0.05,0.05,0.11,0.14,0.15,0.05,0.04,
80,Airplane,0.785104,17.3844,0.0113807,1.06592,24.4767,0.73,0,0.05,0.13,0.05,0.01,0.02,0,0,0.01,0.1,0.08,0.04,0.17,0.18,0.17,0.04,0.12,0.07,0.03,0.08,0.12,0.12,0.19,0.1,0.16,0.09,0.1,0.03,0.01,0.14,0.2,0.17,0.09,0.11,0.09,0.09,0.04,0.04,0.03,0.03,0.12,0.2,0.15,0.02,0.04,0.2,0.13,0.08,0.03,
81,Ant,0.653999,10.2603,0.0128247,1.00791,8.66988,0.95,0.04,0,0,0,0,0,0,0,0.01,0.04,0.12,0.14,0.17,0.18,0.16,0.06,0.07,0.01,0.05,0.08,0.13,0.18,0.17,0.08,0.12,0.08,0.07,0.06,0.03,0.04,0.06,0.11,0.15,0.13,0.22,0.13,0.07,0.04,0.05,0.02,0.08,0.2,0.2,0.04,0.04,0.1,0.17,0.12,0.03,
82,Ant,0.846175,9.95093,0.0183463,1.02032,7.06875,0.61,0.25,0.06,0.03,0.03,0,0.01,0,0,0.01,0.06,0.04,0.12,0.05,0.09,0.2,0.12,0.15,0.08,0.09,0.06,0.15,0.15,0.17,0.11,0.19,0.04,0.07,0.03,0.03,0.09,0.05,0.13,0.12,0.17,0.18,0.1,0.07,0.05,0.04,0.05,0.1,0.21,0.12,0.01,0.05,0.19,0.17,0.05,0.05,
83,Ant,0.644562,9.61717,0.0130356,1.00484,13.6144,0.99,0,0,0,0,0,0,0,0,0.01,0.06,0.06,0.1,0.16,0.21,0.2,0.05,0.07,0.07,0.02,0.07,0.1,0.21,0.15,0.18,0.14,0.07,0.05,0.02,0.01,0.05,0.06,0.1,0.19,0.14,0.19,0.09,0.12,0.05,0.01,0.04,0.18,0.2,0.1,0.02,0.09,0.2,0.12,0.02,0.03,
84,Ant,0.7385,11.8554,0.0137546,1.03598,6.3144,0.68,0.04,0.09,0.07,0.04,0.04,0.02,0,0,0.02,0.06,0.1,0.08,0.13,0.13,0.16,0.12,0.1,0.07,0.05,0.08,0.12,0.14,0.11,0.15,0.18,0.07,0.04,0.05,0.06,0.06,0.08,0.14,0.22,0.18,0.13,0.1,0.04,0.03,0.02,0.01,0.05,0.19,0.21,0.07,0.04,0.21,0.16,0.05,0.01,
85,Ant,0.828166,11.0999,0.0170285,1.05234,21.1655,0.68,0.19,0.04,0.04,0.01,0.03,0,0,0,0.01,0.03,0.09,0.11,0.1,0.14,0.17,0.19,0.08,0.04,0.05,0.08,0.23,0.16,0.16,0.17,0.09,0.06,0.02,0.02,0.01,0.05,0.07,0.15,0.09,0.11,0.21,0.1,0.12,0.08,0.02,0.01,0.09,0.25,0.15,0.01,0.05,0.18,0.19,0.05,0.02,
86,Ant,0.714274,8.5851,0.0166721,1.01078,8.57199,0.81,0.14,0.01,0.01,0.01,0,0,0,0.01,0.01,0.11,0.09,0.12,0.09,0.18,0.09,0.14,0.08,0.05,0.05,0.08,0.25,0.13,0.15,0.15,0.04,0.07,0.07,0.05,0.01,0.03,0.03,0.15,0.16,0.21,0.19,0.13,0.04,0.04,0.02,0.08,0.11,0.19,0.09,0.01,0.08,0.22,0.12,0.09,0.01,
87,Ant,0.781912,8.54642,0.0167768,1.03371,9.37532,0.69,0.07,0.17,0.03,0.01,0.02,0,0,0,0.01,0.05,0.09,0.1,0.09,0.05,0.13,0.12,0.14,0.15,0.08,0.06,0.15,0.18,0.2,0.12,0.11,0.02,0.1,0.02,0.04,0.03,0.11,0.16,0.15,0.15,0.11,0.12,0.1,0.05,0.02,0.05,0.07,0.17,0.09,0.02,0.03,0.21,0.16,0.14,0.06,
88,Ant,0.867327,10.3894,0.016643,1.0274,7.05581,0.68,0.17,0.07,0.02,0.02,0.02,0,0.01,0,0.01,0.09,0.08,0.05,0.06,0.11,0.14,0.18,0.15,0.1,0.04,0.06,0.17,0.14,0.14,0.12,0.11,0.12,0.11,0.02,0.01,0.05,0.02,0.16,0.21,0.16,0.18,0.1,0.07,0.03,0.02,0.02,0.02,0.07,0.29,0.17,0.02,0.03,0.08,0.17,0.13,
89,Ant,0.767392,14.0714,0.0140973,1.00998,13.428,0.64,0.08,0.12,0.08,0.04,0.02,0,0.01,0,0.01,0.03,0.16,0.21,0.12,0.13,0.14,0.09,0.05,0.05,0.02,0.05,0.06,0.14,0.15,0.2,0.16,0.07,0.07,0.07,0.03,0.1,0.16,0.17,0.12,0.13,0.16,0.03,0.08,0.03,0.02,0.1,0.17,0.13,0.07,0.01,0.07,0.16,0.15,0.12,0.02,
90,Ant,0.831141,10.6978,0.0172055,1.01959,6.51712,0.67,0.2,0.08,0.04,0,0,0,0,0,0.01,0.1,0.13,0.04,0.1,0.08,0.13,0.15,0.12,0.1,0.05,0.07,0.16,0.21,0.12,0.11,0.11,0.06,0.08,0.06,0.02,0.08,0.15,0.12,0.18,0.16,0.13,0.1,0.05,0.02,0.01,0.03,0.14,0.23,0.12,0.01,0.16,0.16,0.1,0.04,0.01,
91,Ant,0.909529,9.7837,0.0200225,1.02578,6.91121,0.83,0.11,0.01,0.01,0.02,0.01,0,0,0,0.01,0.08,0.12,0.12,0.09,0.1,0.11,0.13,0.15,0.05,0.05,0.06,0.13,0.21,0.1,0.1,0.16,0.08,0.06,0.04,0.06,0.05,0.11,0.21,0.21,0.14,0.11,0.09,0.06,0.01,0.01,0.02,0.02,0.11,0.17,0.12,0.04,0.05,0.15,0.22,0.1,
92,Ant,0.591735,8.95797,0.0122778,1.01208,14.6197,0.73,0.17,0.02,0.03,0.04,0,0,0,0,0.01,0.06,0.12,0.14,0.11,0.19,0.12,0.12,0.08,0.04,0.02,0.06,0.21,0.2,0.18,0.09,0.11,0.09,0.03,0.02,0.01,0.08,0.11,0.15,0.18,0.12,0.18,0.06,0.05,0.04,0.03,0.13,0.2,0.2,0.04,0.01,0.06,0.15,0.1,0.09,0.02,
93,Ant,0.818682,8.65157,0.0176557,1.0165,11.2238,0.66,0.06,0.17,0.03,0.04,0.01,0.01,0.01,0,0.01,0.03,0.08,0.08,0.12,0.11,0.18,0.1,0.13,0.11,0.06,0.06,0.12,0.13,0.19,0.17,0.12,0.11,0.05,0.03,0.02,0.06,0.14,0.17,0.24,0.12,0.08,0.15,0.03,0,0.01,0.06,0.16,0.16,0.1,0.02,0.11,0.16,0.14,0.05,0.04,
94,Ant,0.681725,14.7149,0.0101115,1.00035,20.8422,0.92,0.06,0.01,0,0,0,0,0,0,0.01,0.13,0.05,0.14,0.15,0.14,0.11,0.11,0.12,0.02,0.03,0.04,0.07,0.07,0.11,0.2,0.11,0.15,0.13,0.08,0.04,0.14,0.21,0.11,0.07,0.17,0.13,0.07,0.05,0.02,0.03,0.04,0.1,0.24,0.15,0.01,0.07,0.18,0.12,0.04,0.05,
95,Ant,0.714865,8.76382,0.015591,1.01717,21.4297,0.74,0.2,0.03,0.02,0,0,0,0,0,0.01,0.01,0.13,0.18,0.09,0.13,0.19,0.07,0.06,0.07,0.07,0.07,0.17,0.2,0.18,0.13,0.07,0.04,0.08,0.05,0.01,0.06,0.09,0.19,0.15,0.17,0.2,0.08,0.03,0.01,0.02,0.04,0.09,0.19,0.12,0.02,0.04,0.19,0.24,0.05,0.02,
96,Ant,0.784456,14.3206,0.013161,1.03155,23.5688,0.76,0.16,0.02,0.03,0.01,0,0.01,0,0,0.01,0.03,0.08,0.17,0.12,0.17,0.17,0.13,0.05,0.05,0.03,0.08,0.2,0.13,0.15,0.16,0.12,0.07,0.05,0.01,0.03,0.07,0.17,0.14,0.12,0.21,0.17,0.05,0.03,0.02,0.02,0.01,0.14,0.12,0.17,0.08,0,0.09,0.25,0.08,0.06,
97,Ant,0.801179,13.9726,0.0148099,1.04201,20.222,0.59,0.19,0.13,0.03,0.01,0.01,0.01,0,0.02,0.01,0.06,0.11,0.17,0.16,0.12,0.15,0.12,0.05,0.04,0.02,0.11,0.04,0.2,0.23,0.13,0.12,0.08,0.06,0.02,0.01,0.08,0.09,0.23,0.17,0.23,0.05,0.09,0.01,0.02,0.03,0.04,0.19,0.19,0.1,0.02,0.02,0.06,0.2,0.11,0.07,
98,Ant,0.627067,8.03255,0.0141154,1.00628,12.4172,0.7,0.25,0.04,0,0,0,0,0,0,0.01,0.09,0.11,0.14,0.11,0.16,0.06,0.12,0.09,0.08,0.04,0.08,0.21,0.21,0.13,0.16,0.06,0.03,0.06,0.05,0.01,0.1,0.17,0.27,0.15,0.12,0.08,0.06,0.02,0.02,0.01,0.06,0.16,0.17,0.06,0.02,0.01,0.14,0.18,0.14,0.06,
99,Ant,0.694171,14.4224,0.0110851,1.01416,10.6261,0.63,0.09,0.21,0.05,0.01,0,0,0,0,0.01,0.04,0.13,0.16,0.09,0.18,0.11,0.1,0.1,0.05,0.04,0.08,0.1,0.14,0.2,0.13,0.08,0.1,0.06,0.05,0.06,0.03,0.13,0.16,0.2,0.2,0.17,0.04,0.04,0.01,0.02,0.05,0.17,0.17,0.08,0.02,0.06,0.19,0.11,0.1,0.05,
100,Ant,0.80659,14.1917,0.0146866,1.00719,5.78187,0.78,0,0.01,0,0.11,0.02,0.03,0.02,0.02,0.01,0.07,0.05,0.13,0.2,0.15,0.19,0.11,0.03,0.04,0.03,0.1,0.16,0.13,0.23,0.12,0.12,0.07,0.02,0.03,0.02,0.05,0.12,0.17,0.19,0.2,0.12,0.07,0.04,0.03,0.01,0.09,0.09,0.13,0.12,0.01,0.02,0.1,0.22,0.16,0.06,
101,Chair,0.686259,32.0443,0.00778598,1.05941,5.12161,0.69,0.15,0.09,0.04,0.01,0.01,0,0,0,0.01,0.06,0.1,0.11,0.14,0.07,0.1,0.1,0.12,0.13,0.07,0.08,0.07,0.13,0.14,0.14,0.21,0.12,0.07,0.01,0.03,0.03,0.12,0.12,0.18,0.17,0.14,0.12,0.07,0.03,0.02,0.09,0.14,0.16,0.09,0.01,0.12,0.18,0.13,0.06,0.02,
102,Chair,1.11054,28.3102,0.0159145,1.05288,3.28562,0.98,0.01,0,0,0,0,0,0,0,0.01,0.06,0.1,0.14,0.17,0.13,0.08,0.11,0.03,0.09,0.09,0.03,0.08,0.15,0.12,0.12,0.17,0.14,0.13,0.05,0.01,0.08,0.1,0.1,0.1,0.08,0.17,0.13,0.11,0.08,0.05,0.04,0.08,0.1,0.11,0.05,0.03,0.24,0.2,0.09,0.06,
103,Chair,0.807639,20.7016,0.0119187,1.07165,3.09744,0.74,0,0.02,0.17,0.04,0,0,0.01,0,0.02,0.07,0.12,0.18,0.19,0.11,0.06,0.12,0.05,0.08,0.02,0.07,0.13,0.16,0.16,0.18,0.15,0.1,0.03,0.01,0.01,0.06,0.14,0.17,0.07,0.2,0.11,0.09,0.06,0.04,0.06,0.06,0.09,0.21,0.13,0,0.08,0.15,0.17,0.07,0.04,
104,Chair,0.73459,42.036,0.00764235,1.05277,4.43479,0.61,0.24,0.04,0.05,0.02,0.02,0.01,0,0,0.01,0.04,0.1,0.12,0.17,0.15,0.07,0.06,0.12,0.11,0.06,0.12,0.11,0.07,0.18,0.18,0.2,0.05,0.02,0.05,0.02,0.11,0.04,0.15,0.12,0.16,0.11,0.11,0.11,0.04,0.05,0.19,0.15,0.1,0.03,0.05,0.13,0.16,0.12,0.05,0.02,
105,Chair,0.777596,46.0909,0.00789178,1.05332,4.59485,0.72,0.13,0.09,0.02,0.01,0.01,0.01,0,0,0.01,0.06,0.07,0.07,0.13,0.12,0.15,0.06,0.14,0.13,0.07,0.1,0.17,0.12,0.17,0.17,0.17,0.03,0.03,0.03,0.01,0.07,0.16,0.12,0.17,0.17,0.13,0.11,0.03,0.03,0.01,0.05,0.16,0.2,0.06,0.02,0.12,0.21,0.09,0.04,0.05,
106,Chair,1.22304,34.1135,0.0156916,1.10334,2.17496,0.66,0.08,0.1,0.12,0.02,0,0,0,0.01,0.01,0.04,0.11,0.07,0.1,0.08,0.22,0.2,0.09,0.07,0.02,0.07,0.15,0.12,0.17,0.21,0.11,0.08,0.07,0,0.02,0.09,0.12,0.11,0.12,0.16,0.13,0.08,0.13,0.02,0.04,0.09,0.15,0.09,0.11,0.06,0.06,0.24,0.12,0.07,0.01,
107,Chair,1.09612,27.0561,0.0166973,1.05865,3.95167,0.81,0.12,0.04,0,0.01,0.01,0,0,0,0.01,0.01,0.11,0.14,0.13,0.21,0.2,0.06,0.07,0.05,0.02,0.07,0.19,0.15,0.16,0.16,0.11,0.07,0.04,0.04,0.01,0.05,0.09,0.19,0.07,0.18,0.19,0.11,0.07,0.03,0.02,0.01,0.06,0.13,0.18,0.11,0.03,0.06,0.18,0.13,0.11,
108,Chair,1.05586,25.7328,0.0161854,1.06366,3.87971,0.8,0.11,0.03,0.01,0.01,0,0.01,0.01,0.01,0.01,0.03,0.07,0.15,0.12,0.21,0.1,0.08,0.07,0.08,0.09,0.07,0.14,0.1,0.26,0.14,0.15,0.05,0.03,0.04,0.02,0.04,0.09,0.05,0.12,0.22,0.13,0.13,0.1,0.06,0.06,0.03,0.11,0.13,0.16,0.04,0.07,0.12,0.24,0.06,0.04,
109,Chair,0.752913,19.61,0.0104816,1.10302,2.46369,0.7,0.08,0.11,0.05,0.02,0,0.01,0,0.02,0.01,0.08,0.05,0.15,0.21,0.11,0.1,0.11,0.09,0.06,0.04,0.14,0.15,0.16,0.17,0.14,0.15,0.04,0.02,0.02,0.01,0.1,0.11,0.15,0.21,0.18,0.12,0.05,0.05,0,0.03,0.04,0.08,0.17,0.1,0.07,0.07,0.18,0.19,0.07,0.03,
110,Chair,0.668231,33.6339,0.00759063,1.04783,5.99718,0.88,0.08,0.03,0,0,0,0,0,0,0.01,0.07,0.06,0.11,0.12,0.16,0.13,0.17,0.06,0.07,0.05,0.08,0.13,0.17,0.23,0.16,0.13,0.05,0.02,0.02,0.01,0.07,0.08,0.12,0.19,0.21,0.09,0.11,0.09,0,0.04,0.06,0.11,0.23,0.12,0.01,0.05,0.19,0.16,0.05,0.02,
111,Chair,0.640675,31.0797,0.00741359,1.04792,5.80887,0.59,0.21,0.11,0.03,0.01,0.02,0.02,0,0,0.01,0.09,0.09,0.13,0.25,0.1,0.09,0.08,0.08,0.05,0.04,0.1,0.06,0.06,0.26,0.26,0.13,0.03,0.05,0.02,0.03,0.06,0.07,0.12,0.15,0.21,0.08,0.16,0.05,0.05,0.05,0.03,0.11,0.19,0.16,0.06,0.03,0.17,0.11,0.13,0.01,
112,Chair,0.970545,24.8486,0.0137099,1.09583,2.68436,0.62,0.21,0.07,0.05,0.01,0.03,0,0,0,0.01,0.06,0.07,0.18,0.1,0.11,0.23,0.05,0.1,0.05,0.05,0.06,0.14,0.13,0.17,0.18,0.18,0.09,0.04,0,0.01,0.04,0.06,0.06,0.26,0.2,0.08,0.16,0.07,0.05,0.02,0.07,0.16,0.2,0.08,0.03,0.04,0.2,0.12,0.05,0.05,
113,Chair,0.855314,33.6413,0.0100423,1.04023,3.82743,0.66,0.17,0.11,0.04,0.01,0,0,0,0,0.01,0.04,0.09,0.11,0.21,0.18,0.12,0.07,0.11,0.02,0.05,0.03,0.13,0.09,0.27,0.18,0.16,0.08,0.03,0.02,0.01,0.06,0.09,0.15,0.15,0.12,0.1,0.16,0.11,0.02,0.04,0.02,0.09,0.15,0.11,0.05,0.07,0.19,0.2,0.08,0.04,
114,Chair,0.406134,20.1092,0.0044475,1.04622,3.79828,0.84,0.11,0.03,0.01,0,0,0,0,0,0.01,0.11,0.14,0.25,0.15,0.08,0.12,0.04,0.07,0.03,0.01,0.12,0.1,0.18,0.16,0.23,0.12,0.04,0.03,0.01,0.01,0.1,0.18,0.18,0.2,0.1,0.08,0.06,0.07,0,0.03,0.03,0.14,0.11,0.15,0.02,0.13,0.2,0.13,0.06,0.03,
115,Chair,0.792535,31.0317,0.00934855,1.04036,3.84318,0.64,0.1,0.11,0.07,0.04,0.02,0,0.01,0,0.01,0.1,0.13,0.12,0.12,0.18,0.12,0.14,0.05,0,0.04,0.07,0.13,0.09,0.19,0.29,0.1,0.03,0.05,0.03,0.02,0.04,0.1,0.14,0.16,0.19,0.14,0.08,0.07,0.05,0.03,0.03,0.13,0.23,0.13,0.04,0.03,0.15,0.13,0.09,0.04,
116,Chair,1.14758,31.4427,0.0159705,1.07459,3.54693,0.65,0.11,0.12,0.05,0.02,0.01,0.02,0.01,0,0.01,0.05,0.1,0.14,0.16,0.21,0.1,0.1,0.07,0.03,0.04,0.05,0.09,0.12,0.12,0.2,0.18,0.15,0.03,0.04,0.02,0.04,0.1,0.12,0.13,0.13,0.15,0.14,0.11,0.05,0.03,0.05,0.1,0.14,0.1,0.06,0.02,0.09,0.18,0.13,0.13,
117,Chair,1.11893,70.5885,0.0102746,1.05085,2.73376,0.85,0.08,0.02,0.03,0,0.01,0,0,0,0.01,0.04,0.11,0.09,0.13,0.09,0.15,0.13,0.1,0.09,0.07,0.06,0.1,0.1,0.2,0.2,0.18,0.1,0.01,0.02,0.03,0.09,0.11,0.18,0.2,0.19,0.15,0.04,0.03,0,0.01,0.05,0.16,0.17,0.12,0.02,0.13,0.13,0.13,0.08,0.01,
118,Chair,0.7086,24.9459,0.00925516,1.07538,5.43711,0.76,0.12,0.06,0.02,0.02,0.01,0,0,0,0.01,0.05,0.14,0.2,0.13,0.13,0.07,0.1,0.08,0.06,0.04,0.06,0.13,0.11,0.15,0.15,0.16,0.09,0.09,0.03,0.03,0.04,0.11,0.13,0.16,0.17,0.13,0.12,0.08,0.01,0.05,0.09,0.08,0.13,0.09,0.04,0.08,0.17,0.17,0.07,0.08,
119,Chair,0.952328,31.1008,0.0118948,1.06421,2.23914,0.78,0.14,0.03,0.03,0.01,0,0,0,0,0.01,0.03,0.03,0.18,0.14,0.31,0.1,0.05,0.07,0.07,0.02,0.07,0.08,0.13,0.31,0.2,0.1,0.04,0.04,0,0.03,0.03,0.08,0.11,0.14,0.15,0.12,0.17,0.08,0.1,0.02,0.06,0.13,0.17,0.13,0.02,0.07,0.14,0.1,0.16,0.02,
120,Chair,0.873507,31.0248,0.0116408,1.03481,5.06957,0.78,0.16,0.03,0,0.01,0,0.01,0,0,0.01,0.06,0.12,0.13,0.16,0.17,0.07,0.09,0.11,0.03,0.06,0.06,0.13,0.14,0.23,0.17,0.14,0.07,0.01,0.04,0.01,0.03,0.07,0.16,0.12,0.17,0.22,0.11,0.07,0.02,0.03,0.07,0.06,0.18,0.15,0.09,0,0.08,0.15,0.14,0.08,
121,Octopus,0.589738,10.5977,0.0105598,1.01213,6.72166,0.66,0.06,0.14,0.06,0.02,0.04,0,0,0,0.02,0.09,0.17,0.16,0.2,0.09,0.12,0.07,0.03,0.03,0.04,0.1,0.13,0.19,0.19,0.14,0.07,0.13,0.01,0.01,0.03,0.04,0.16,0.13,0.15,0.14,0.13,0.08,0.06,0.07,0.04,0.04,0.13,0.14,0.15,0.04,0.08,0.18,0.14,0.08,0.02,
122,Octopus,0.715444,13.0667,0.0116609,1.05516,6.92305,0.74,0.14,0.07,0.03,0,0.01,0,0,0,0.01,0.1,0.12,0.14,0.18,0.05,0.13,0.06,0.1,0.07,0.05,0.07,0.14,0.21,0.21,0.13,0.07,0.08,0.04,0.03,0.02,0.06,0.15,0.15,0.22,0.16,0.11,0.1,0.02,0.01,0.02,0.04,0.14,0.17,0.14,0.01,0.03,0.16,0.15,0.1,0.06,
123,Octopus,1.44157,7.2398,0.037841,1.03752,1.63847,0.96,0.03,0,0,0,0,0,0,0,0.01,0.09,0.1,0.18,0.11,0.15,0.1,0.11,0.07,0.05,0.04,0.02,0.01,0.13,0.13,0.14,0.17,0.16,0.1,0.09,0.05,0.03,0.12,0.13,0.17,0.29,0.1,0.07,0.04,0.03,0.02,0.06,0.17,0.18,0.03,0.01,0.19,0.17,0.14,0.04,0.01,
124,Octopus,0.237655,13.4356,0.00225848,1.08006,5.01711,0.72,0.1,0.08,0.04,0.02,0,0,0.01,0,0.03,0.09,0.19,0.18,0.15,0.09,0.06,0.1,0.07,0.05,0.02,0.09,0.25,0.2,0.24,0.14,0.03,0.01,0.01,0.02,0.01,0.09,0.14,0.14,0.12,0.17,0.11,0.11,0.04,0.03,0.05,0.02,0.11,0.11,0.21,0.12,0.04,0.12,0.16,0.07,0.04,
